ship,cruise,station,cast,longitude,latitude,year,month,day,timehr,timemin,depth,sala,phnbs,phtotal,domm(uM),doml(ml//),ntra(uM),phos(uM),slca(uM),ntri(uM),amon,chla,poc,pon,doc,dic,NTA(mol/kg)
OR1,237,13,1,122.8167,25,1989,12,18,18,8,4,,8.286,,221.07195,4.95,0,0,0,,,,,,,,2293
OR1,237,13,1,122.8167,25,1989,12,18,18,8,26,,8.275,,220.62534,4.94,0,0,0,,,,,,,,2293
OR1,237,13,1,122.8167,25,1989,12,18,18,8,51,,8.261,,217.49907,4.87,0,0,0,,,,,,,,2288
OR1,237,13,1,122.8167,25,1989,12,18,18,8,76,,8.245,,217.94568,4.88,0,0,0,,,,,,,,2291
OR1,237,13,1,122.8167,25,1989,12,18,18,8,103,,8.222,,216.15924,4.84,0.1,0,2,,,,,,,,2291
OR1,237,13,1,122.8167,25,1989,12,18,18,8,152,,8.136,,188.02281,4.21,3.7,0,4.4,,,,,,,,2299
OR1,237,13,1,122.8167,25,1989,12,18,18,8,200,,8.112,,189.36264,4.24,6.3,0.3,5.3,,,,,,,,2303
OR1,237,13,1,122.8167,25,1989,12,18,18,8,249,,8.085,,189.80925,4.25,7.2,0.45,6.7,,,,,,,,2306
OR1,237,13,1,122.8167,25,1989,12,18,18,8,302,,7.956,,191.59569,4.29,9.5,0.6,10.6,,,,,,,,2311
OR1,237,13,1,122.8167,25,1989,12,18,18,8,398,,7.94,,183.1101,4.1,15.4,0.95,16.5,,,,,,,,2321
OR1,237,13,1,122.8167,25,1989,12,18,18,8,500,,7.793,,137.10927,3.07,21,1.38,29.8,,,,,,,,2339
OR1,237,13,1,122.8167,25,1989,12,18,18,8,603,,7.721,,102.27369,2.29,31,1.56,68.4,,,,,,,,2369
OR1,237,13,1,122.8167,25,1989,12,18,18,8,700,,7.698,,87.98217,1.97,35.2,1.81,81.5,,,,,,,,2385
OR1,237,13,1,122.8167,25,1989,12,18,18,8,801,,7.677,,83.96268,1.88,35.5,1.93,84.1,,,,,,,,2388
OR1,237,13,1,122.8167,25,1989,12,18,18,8,1000,,7.658,,75.03048,1.68,37.5,2.32,96.3,,,,,,,,2397
OR1,237,13,1,122.8167,25,1989,12,18,18,8,1197,,7.651,,69.67116,1.56,37.2,2.36,101.3,,,,,,,,2399
OR1,237,13,1,122.8167,25,1989,12,18,18,8,1403,,7.659,,,,37.9,2.36,104.6,,,,,,,,2403
OR1,632,KK1,1,115.4592,18.2754,2001,12,12,12,13,1600,,,,102,,38.2,2.83,146,,,,,,,2337.24,2412.538
OR1,632,KK1,1,115.4592,18.2754,2001,12,12,12,13,2800,,,,,,38.5,2.82,148,,,,,,,2341.778,2415.479
OR1,632,KK1,1,115.4592,18.2754,2001,12,12,12,13,3000,,,,,,38.6,2.82,148,,,,,,,2344.647,2426.068
OR1,632,KK1,2,115.4852,18.3297,2001,12,12,20,31,600,,,,,,,,,,,,,,,,2319.484
OR1,632,KK1,2,115.4852,18.3297,2001,12,12,20,31,700,,,,94,,33.3,2.56,86.5,,,,,,,2253.328,2336.361
OR1,632,KK1,2,115.4852,18.3297,2001,12,12,20,31,800,,,,,,35.5,2.66,99.4,,,,,,,2271.301,2344.674
OR1,632,KK1,2,115.4852,18.3297,2001,12,12,20,31,900,,,,,,36.6,2.74,108.1,,,,,,,2285.27,2355.599
OR1,632,KK1,2,115.4852,18.3297,2001,12,12,20,31,1000,,,,92,,37,2.8,116.8,,,,,,,2302.285,2369.73
OR1,632,KK1,2,115.4852,18.3297,2001,12,12,20,31,1200,,,,97,,37.5,2.81,132,,,,,,,2323.405,2393.106
OR1,632,KK1,2,115.4852,18.3297,2001,12,12,20,31,1400,,,,96,,38,2.82,140.6,,,,,,,2337.197,2408.943
OR1,632,KK1,3,115.487,18.328,2001,12,13,0,23,125,,,,132,,8.9,0.72,9.6,,,,,,,2035.986,2247.239
OR1,632,KK1,3,115.487,18.328,2001,12,13,0,23,150,,,,138,,12.7,1.01,14.7,,,,,,,2078.637,2255.185
OR1,632,KK1,3,115.487,18.328,2001,12,13,0,23,200,,,,131,,14.2,1.11,20,,,,,,,2098.14,2263.813
OR1,632,KK1,3,115.487,18.328,2001,12,13,0,23,250,,,,127,,18.3,1.44,28.5,,,,,,,2131.661,2280.897
OR1,632,KK1,3,115.487,18.328,2001,12,13,0,23,300,,,,128,,19.8,1.57,37.8,,,,,,,2142.838,2283.544
OR1,632,KK1,3,115.487,18.328,2001,12,13,0,23,350,,,,124,,23.4,1.82,43.2,,,,,,,2151.671,2283.713
OR1,632,KK1,3,115.487,18.328,2001,12,13,0,23,400,,,,104,,25.9,2.05,52,,,,,,,2190.365,2284.736
OR1,632,KK1,3,115.487,18.328,2001,12,13,0,23,500,,,,101,,29.3,2.26,64.6,,,,,,,2215.648,2293.071
OR1,632,KK1,4,115.4912,18.3293,2001,12,13,3,48,2,,,,211,,0,0.03,2.1,0,,,,,,1905.81,2214.1
OR1,632,KK1,4,115.4912,18.3293,2001,12,13,3,48,10,,,,202,,0,0.02,2.1,0,,,,,,1905.739,2217.089
OR1,632,KK1,4,115.4912,18.3293,2001,12,13,3,48,20,,,,205,,0,0.03,2.1,0.006044002,,,,,,1906.042,2218.466
OR1,632,KK1,4,115.4912,18.3293,2001,12,13,3,48,40,,,,202,,0,0.03,2.1,0,,,,,,1906.227,2220.134
OR1,632,KK1,4,115.4912,18.3293,2001,12,13,3,48,60,,,,203,,0,0.04,1.9,0.103594853,,,,,,1912.971,2206.209
OR1,632,KK1,4,115.4912,18.3293,2001,12,13,3,48,80,,,,200,,0.1,0.04,2.1,0.205296804,,,,,,1914.842,2220.82
OR1,632,KK1,4,115.4912,18.3293,2001,12,13,3,48,100,,,,156,,4.5,0.36,6,0.039252802,,,,,,1991.249,2221.396
OR1,639,KK1,3,115.5802,18.2527,2002,3,25,10,53,10,33.418,,,205.607,,0,0,1.8,0,,0.095155494,,,,1897.681,2201.07
OR1,639,KK1,3,115.5802,18.2527,2002,3,25,10,53,80,34.615,,,149.232,,6.1,0.61,10.8,0.176653339,,0.208971858,,,,2059.191,2280.57
OR1,639,KK1,3,115.5802,18.2527,2002,3,25,10,53,200,34.517,,,129.388,,19.5,1.38,29.5,0,,0.001114976,,,,2135.549,2283.06
OR1,639,KK1,3,115.5802,18.2527,2002,3,25,10,53,400,,,,95.563,,,,,0,,0.000336174,,,,2208,2310
OR1,639,KK1,3,115.5802,18.2527,2002,3,25,10,53,700,34.463,,,90.602,,34.7,2.55,96.4,0,,,,,,2278.425,2348.51
OR1,639,KK1,3,115.5802,18.2527,2002,3,25,10,53,800,34.495,,,89.7,,36,,106.6,0,,,,,,2297.756,2363.4
OR1,639,KK1,3,115.5802,18.2527,2002,3,25,10,53,1400,34.597,,,101.426,,,2.85,140.9,0,,,,,,2344.457,2416.72
OR1,639,KK1,3,115.5802,18.2527,2002,3,25,10,53,2200,34.618,,,107.74,,38.4,2.85,147,0,,,,,,2347.975,2423.72
OR1,639,KK1,3,115.5802,18.2527,2002,3,25,10,53,2400,34.622,,,109.544,,38.5,2.85,147,0,,,,,,2348.784,2422.76
OR1,639,KK1,3,115.5802,18.2527,2002,3,25,10,53,2600,,,,112.25,,38.4,2.85,147,0,,,,,,2347.816,2416.12
OR1,639,KK1,3,115.5802,18.2527,2002,3,25,10,53,2800,34.625,,,112.701,,38.3,2.85,147,0,,,,,,2345.835,2422.13
OR1,639,KK1,3,115.5802,18.2527,2002,3,25,10,53,3000,,,,113.603,,38.4,2.85,147,0,,,,,,2344.346,2417
OR1,639,KK1,4,115.5845,18.2527,2002,3,25,13,50,20,33.398,,,204.254,,0,0,1.8,0,,0.088499429,,,,1891.9,2189.58
OR1,639,KK1,4,115.5845,18.2527,2002,3,25,13,50,40,33.932,,,210.568,,0,0,0.6,0,,0.119495804,,,,1928.388,2227.17
OR1,639,KK1,4,115.5845,18.2527,2002,3,25,13,50,100,34.627,,,135.702,,11.4,0.75,12.6,0.069741578,,0.117116881,,,,2069.749,2272.32
OR1,639,KK1,4,115.5845,18.2527,2002,3,25,13,50,125,34.622,,,143.82,,13.2,0.91,17.5,0,,0.007241095,,,,2089.28,2282.93
OR1,639,KK1,4,115.5845,18.2527,2002,3,25,13,50,300,34.45,,,108.191,,24.7,1.81,45.8,0,,0.000985508,,,,2179.224,2301.18
OR1,639,KK1,4,115.5845,18.2527,2002,3,25,13,50,500,34.43,,,94.661,,30.9,2.29,71.7,0,,0.00045355,,,,2237.008,2319.26
OR1,639,KK1,4,115.5845,18.2527,2002,3,25,13,50,600,34.447,,,89.7,,33,2.5,83.7,0,,,,,,2259.68,2336.74
OR1,639,KK1,4,115.5845,18.2527,2002,3,25,13,50,900,34.521,,,85.641,,36.6,2.77,117.4,0,,,,,,2309.236,2377.18
OR1,639,KK1,4,115.5845,18.2527,2002,3,25,13,50,1000,34.537,,,,,36.9,2.82,123.5,0,,,,,,2313.5,2379.14
OR1,639,KK1,4,115.5845,18.2527,2002,3,25,13,50,1600,34.608,,,,,38.6,2.87,145,0,,,,,,2348.324,2423.88
OR1,639,KK1,4,115.5845,18.2527,2002,3,25,13,50,1800,34.609,,,,,38.5,2.86,146.4,0,,,,,,2347.182,2423.76
OR1,639,KK1,7,115.5732,18.2555,2002,3,26,2,5,5,33.354,,,204.254,,0,0.05,0.6,0,,0.107707262,,,,1890.809,2192.12
OR1,639,KK1,7,115.5732,18.2555,2002,3,26,2,5,10,33.351,,,203.803,,0,0,1.2,0,,0.113365084,,,,1890.345,2189.5
OR1,639,KK1,7,115.5732,18.2555,2002,3,26,2,5,20,33.359,,,204.705,,0,0,1.2,0,,0.109254489,,,,1889.812,2183.35
OR1,639,KK1,7,115.5732,18.2555,2002,3,26,2,5,40,33.926,,,214.627,,0,0,0,0,,0.145376974,,,,1927.232,2231.5
OR1,639,KK1,7,115.5732,18.2555,2002,3,26,2,5,60,34.485,,,193.43,,1.8,0.16,3,0.234295309,,0.166638285,,,,1985.086,2260.73
OR1,639,KK1,7,115.5732,18.2555,2002,3,26,2,5,80,34.588,,,144.722,,9.6,0.69,9,0.374872495,,0.192813258,,,,2054.801,2271.21
OR1,639,KK1,7,115.5732,18.2555,2002,3,26,2,5,100,34.633,,,135.702,,12.1,0.85,10.8,0.070288593,,0.095517321,,,,2073.12,2278.64
OR1,639,KK1,7,115.5732,18.2555,2002,3,26,2,5,150,34.601,,,141.565,,14.6,1.01,17.5,0,,0.002702973,,,,2098.302,2277.88
OR1,639,KK1,7,115.5732,18.2555,2002,3,26,2,5,350,34.434,,,106.838,,26.3,1.91,53.2,0,,0.000252447,,,,2193.577,2300.1
OR1,639,KK1,7,115.5732,18.2555,2002,3,26,2,5,800,34.488,,,86.994,,35.4,2.7,,,,,,,,2292.752,2356.78
OR1,639,KK1,7,115.5732,18.2555,2002,3,26,2,5,1200,34.572,,,91.053,,37.7,2.86,133,0,,,,,,2335.381,2404.43
OR1,639,KK1,7,115.5732,18.2555,2002,3,26,2,5,2000,34.618,,,105.034,,38.1,2.86,,0,,,,,,2348.166,2424.07
OR1,639,KK1-1,1,115.6672,18.3342,2002,3,26,15,5,5,33.334,,,202.901,,0,0,1.7,0,,0.068066387,,,,,
OR1,639,KK1-1,1,115.6672,18.3342,2002,3,26,15,5,10,33.382,,,203.352,,0,0,1.7,0,,0.059651235,,,,,
OR1,639,KK1-1,1,115.6672,18.3342,2002,3,26,15,5,20,33.773,,,209.666,,0,0,1.1,0,,0.095795602,,,,,
OR1,639,KK1-1,1,115.6672,18.3342,2002,3,26,15,5,40,33.948,,,213.274,,0,0,1.7,0,,0.092235586,,,,,
OR1,639,KK1-1,1,115.6672,18.3342,2002,3,26,15,5,60,34.471,,,184.41,,2.8,0.15,5.2,0.318556701,,0.238878722,,,,,
OR1,639,KK1-1,1,115.6672,18.3342,2002,3,26,15,5,80,34.579,,,147.879,,8.3,0.5,8.6,0.361030928,,0.144841314,,,,,
OR1,639,KK1-1,1,115.6672,18.3342,2002,3,26,15,5,100,34.629,,,133.898,,11.2,0.8,11.5,0.084948454,,0.048230899,,,,,
OR1,639,KK1-1,1,115.6672,18.3342,2002,3,26,15,5,150,34.622,,,144.722,,13.4,0.95,,0,,0.00133242,,,,,
OR1,639,KK1-1,1,115.6672,18.3342,2002,3,26,15,5,200,34.527,,,118.564,,19.6,1.41,28.7,0,,0.000860063,,,,,
OR1,639,KK1-1,1,115.6672,18.3342,2002,3,26,15,5,300,34.441,,,111.348,,23.7,1.76,44.1,0,,0.000573375,,,,,
OR1,639,KK1-1,1,115.6672,18.3342,2002,3,26,15,5,400,34.447,,,93.308,,27.3,2.06,58.5,0.021237113,,0,,,,,
OR1,639,KK1-1,1,115.6672,18.3342,2002,3,26,15,5,500,34.44,,,94.21,,,2.21,67.6,0.021237113,,0.000917204,,,,,
OR1,639,KK1-1,3,115.6672,18.333,2002,3,26,20,33,5,33.327,,,,,0,0,2.1,0,,,,,,,
OR1,639,KK1-1,3,115.6672,18.333,2002,3,26,20,33,10,33.333,,,,,0,0,2,0,,,,,,,
OR1,639,KK1-1,3,115.6672,18.333,2002,3,26,20,33,20,33.596,,,,,0,0,1.6,0,,,,,,,
OR1,639,KK1-1,3,115.6672,18.333,2002,3,26,20,33,50,34.169,,,,,0,0,2.1,0,,,,,,,
OR1,639,KK1-1,3,115.6672,18.333,2002,3,26,20,33,75,34.466,,,,,6.7,0.41,6.7,0.154571671,,,,,,,
OR1,639,KK1-1,3,115.6672,18.333,2002,3,26,20,33,100,34.619,,,,,10.7,0.72,10.9,0.110408337,,,,,,,
OR1,639,KK1-1,3,115.6672,18.333,2002,3,26,20,33,200,,,,,,20.2,1.39,30.2,0,,,,,,,
OR1,639,KK1-1,3,115.6672,18.333,2002,3,26,20,33,500,34.438,,,,,31.1,2.21,73.2,0,,,,,,,
OR1,639,KK1-1,3,115.6672,18.333,2002,3,26,20,33,1000,34.545,,,,,36.9,2.75,,0,,,,,,,
OR1,639,KK1-1,3,115.6672,18.333,2002,3,26,20,33,2000,34.626,,,,,38.5,,,0,,,,,,,
OR1,639,KK1-1,3,115.6672,18.333,2002,3,26,20,33,3000,34.625,,,,,38.3,2.86,148,0,,,,,,,
OR1,639,KK1-1,3,115.6672,18.333,2002,3,26,20,33,3500,34.622,,,,,38.4,2.88,,0.022081667,,,,,,,
OR1,639,KK1-1,6,115.666,18.334,2002,3,27,4,4,5,33.328,,,201.548,,0,0.15,2.2,0,,0.082844271,,,,,
OR1,639,KK1-1,6,115.666,18.334,2002,3,27,4,4,10,33.33,,,201.548,,0,,2.2,0,,0.098044202,,,,,
OR1,639,KK1-1,6,115.666,18.334,2002,3,27,4,4,20,33.482,,,202.901,,0,0,1.8,0,,0.088958972,,,,,
OR1,639,KK1-1,6,115.666,18.334,2002,3,27,4,4,40,33.929,,,211.921,,0,0,1.1,0,,0.118816014,,,,,
OR1,639,KK1-1,6,115.666,18.334,2002,3,27,4,4,60,34.397,,,193.43,,1.4,0.3,3.4,0.17871612,,0.246956333,,,,,
OR1,639,KK1-1,6,115.666,18.334,2002,3,27,4,4,80,34.473,,,174.939,,4,0.36,6.4,0.40211127,,0.183090855,,,,,
OR1,639,KK1-1,6,115.666,18.334,2002,3,27,4,4,100,,,,147.428,,8.9,0.71,10.9,0.111697575,,0.096272119,,,,,
OR1,639,KK1-1,6,115.666,18.334,2002,3,27,4,4,150,34.607,,,145.173,,13.3,0.91,19.3,0,,0.004105754,,,,,
OR1,639,KK1-1,6,115.666,18.334,2002,3,27,4,4,200,34.54,,,134.8,,17.6,1.22,28.9,0,,0.000303295,,,,,
OR1,639,KK1-1,6,115.666,18.334,2002,3,27,4,4,300,34.449,,,112.25,,24.3,1.73,48.2,0,,0.000881073,,,,,
OR1,639,KK1-1,6,115.666,18.334,2002,3,27,4,4,400,34.448,,,95.112,,28.6,2.08,62.9,0,,7.02E-05,,,,,
OR1,639,KK1-1,6,115.666,18.334,2002,3,27,4,4,500,,,,98.269,,30.2,2.18,74.5,0,,0,,,,,
OR1,639,KK1-1,7,115.6663,18.3337,2002,3,27,9,1,5,,,,,,,,2.2,0,,,,,,,
OR1,639,KK1-1,7,115.6663,18.3337,2002,3,27,9,1,10,,,,,,,0,2.2,0,,,,,,,
OR1,639,KK1-1,7,115.6663,18.3337,2002,3,27,9,1,20,,,,,,,0,1.3,0,,,,,,,
OR1,639,KK1-1,7,115.6663,18.3337,2002,3,27,9,1,50,,,,,,0,0,1.9,0,,,,,,,
OR1,639,KK1-1,7,115.6663,18.3337,2002,3,27,9,1,75,,,,,,7,0.56,7.6,0.067374382,,,,,,,
OR1,639,KK1-1,7,115.6663,18.3337,2002,3,27,9,1,100,,,,,,10.7,0.81,12.2,0.067374382,,,,,,,
OR1,639,KK1-1,7,115.6663,18.3337,2002,3,27,9,1,200,,,,,,17.7,1.32,28.3,0,,,,,,,
OR1,639,KK1-1,7,115.6663,18.3337,2002,3,27,9,1,500,,,,,,30.7,2.23,76.4,0,,,,,,,
OR1,639,KK1-1,7,115.6663,18.3337,2002,3,27,9,1,1000,,,,,,37,2.79,,0,,,,,,,
OR1,639,KK1-1,7,115.6663,18.3337,2002,3,27,9,1,2000,,,,,,38.4,2.84,146.4,0,,,,,,,
OR1,639,KK1-1,7,115.6663,18.3337,2002,3,27,9,1,3000,,,,,,38,2.84,,0,,,,,,,
OR1,639,KK1-1,7,115.6663,18.3337,2002,3,27,9,1,3500,,,,,,,,148,0,,,,,,,
OR1,639,KK1-1,11,115.667,18.334,2002,3,27,17,39,5,,,,,,,0,1.9,0,,,,,,,
OR1,639,KK1-1,11,115.667,18.334,2002,3,27,17,39,10,,,,,,,0,1.9,0,,,,,,,
OR1,639,KK1-1,11,115.667,18.334,2002,3,27,17,39,20,,,,,,0,0,1.3,0,,,,,,,
OR1,639,KK1-1,11,115.667,18.334,2002,3,27,17,39,50,,,,,,0,0,1.9,0,,,,,,,
OR1,639,KK1-1,11,115.667,18.334,2002,3,27,17,39,75,,,,,,7.3,0.51,9,0.067374382,,,,,,,
OR1,639,KK1-1,11,115.667,18.334,2002,3,27,17,39,100,,,,,,10.9,0.76,11.6,0.044916255,,,,,,,
OR1,639,KK1-1,11,115.667,18.334,2002,3,27,17,39,200,,,,,,18.1,1.32,29.5,0,,,,,,,
OR1,639,KK1-1,11,115.667,18.334,2002,3,27,17,39,500,,,,,,30.6,2.29,70.7,0,,,,,,,
OR1,639,KK1-1,11,115.667,18.334,2002,3,27,17,39,1000,,,,,,36.9,2.75,,0,,,,,,,
OR1,639,KK1-1,11,115.667,18.334,2002,3,27,17,39,2000,,,,,,,2.85,,0,,,,,,,
OR1,639,KK1-1,11,115.667,18.334,2002,3,27,17,39,3000,,,,,,38.1,2.85,,0,,,,,,,
OR1,639,KK1-1,11,115.667,18.334,2002,3,27,17,39,3500,,,,,,38.2,2.85,,0,,,,,,,
OR1,656,KK1,2,115.4165,18.3427,2002,9,3,16,23,1200,137,,,93,,37.9,2.81,137,0,,,,,,2331.9,2404.7
OR1,656,KK1,2,115.4165,18.3427,2002,9,3,,,1400,141,,,97,,38.4,2.86,141,0,,,,,,2343.7,2414.8
OR1,656,KK1,2,115.4165,18.3427,2002,9,3,,,1600,143,,,104,,38.5,2.86,143,0,,,,,,2343.8,2414.5
OR1,656,KK1,2,115.4165,18.3427,2002,9,3,,,1800,143,,,108,,38.3,2.86,143,0,,,,,,2341.9,2419.1
OR1,656,KK1,2,115.4165,18.3427,2002,9,3,,,2000,145,,,108,,38.5,2.86,145,0,,,,,,2345.8,2421.2
OR1,656,KK1,2,115.4165,18.3427,2002,9,3,,,2200,148,,,110,,38.7,2.86,148,0,,,,,,2348.3,2422.1
OR1,656,KK1,2,115.4165,18.3427,2002,9,3,,,2400,148,,,112,,38.5,2.86,148,0,,,,,,2346.4,2419
OR1,656,KK1,2,115.4165,18.3427,2002,9,3,,,2600,148,,,,,38.6,2.81,148,0,,,,,,2344.9,2419.2
OR1,656,KK1,2,115.4165,18.3427,2002,9,3,,,2800,150,,,115,,38.8,2.81,150,0,,,,,,2344.3,2421.5
OR1,656,KK1,2,115.4165,18.3427,2002,9,3,,,3000,152,,,116,,38.7,2.86,152,0,,,,,,2343.8,
OR1,656,KK1,3,115.4155,18.345,2002,9,3,20,11,250,32,,,142,,18,1.21,32,0,,,,,,2134.1,2287.2
OR1,656,KK1,3,115.4155,18.345,2002,9,3,,,300,38,,,135,,20.9,1.51,38,0,,,,,,2156.1,2287.1
OR1,656,KK1,3,115.4155,18.345,2002,9,3,,,350,50,,,112,,24.6,1.78,50,0,,,,,,2184.2,2296.3
OR1,656,KK1,3,115.4155,18.345,2002,9,3,,,400,58,,,,,27,1.94,58,0,,,,,,2197.9,2300.7
OR1,656,KK1,3,115.4155,18.345,2002,9,3,,,500,74,,,101,,29.8,2.14,74,0,,,,,,2223.4,2321.3
OR1,656,KK1,3,115.4155,18.345,2002,9,3,,,600,85,,,95,,32.2,2.26,85,0,,,,,,2249.3,2331.5
OR1,656,KK1,3,115.4155,18.345,2002,9,3,,,700,99,,,89,,34,2.51,99,0,,,,,,2270.4,2345.5
OR1,656,KK1,3,115.4155,18.345,2002,9,3,,,800,110,,,90,,35.2,2.56,110,0,,,,,,2285,
OR1,656,KK1,3,115.4155,18.345,2002,9,3,,,900,119,,,90,,36.4,2.62,119,0,,,,,,2299.7,2370
OR1,656,KK1,3,115.4155,18.345,2002,9,3,,,1000,123,,,92,,36.6,2.67,123,0,,,,,,2311.3,2375.4
OR1,656,KK1,6,115.4142,18.341,2002,9,4,,,5,2,,,202,,0,0,2,0,,0.097,,,,1897.8,2217.1
OR1,656,KK1,6,115.4142,18.341,2002,9,4,5,55,10,2,,,202,,0,0,2,0.01,,0.107,,,,1897.5,2209.5
OR1,656,KK1,6,115.4142,18.341,2002,9,4,,,20,2,,,209,,0,0,2,0,,0.091,,,,1897.6,2219
OR1,656,KK1,6,115.4142,18.341,2002,9,4,,,40,2,,,207,,0,0,2,0,,0.156,,,,1898.8,2214.1
OR1,656,KK1,6,115.4142,18.341,2002,9,4,,,60,3,,,203,,0,0.05,3,0,,0.267,,,,1961.1,2241.9
OR1,656,KK1,6,115.4142,18.341,2002,9,4,,,80,8,,,162,,6.8,0.37,8,0.11,,0.221,,,,2017.5,2251
OR1,656,KK1,6,115.4142,18.341,2002,9,4,,,100,12,,,136,,12.2,0.69,12,0.07,,,,,,2053.2,2258.6
OR1,656,KK1,6,115.4142,18.341,2002,9,4,,,125,13,,,136,,13.2,0.74,13,0.01,,0.101,,,,2065.9,2267.9
OR1,656,KK1,6,115.4142,18.341,2002,9,4,,,150,17,,,137,,14.8,0.91,17,0,,0.033,,,,2088.5,2281
OR1,656,KK1,6,115.4142,18.341,2002,9,4,,,200,23,,,141,,16.8,1.11,23,0,,0.004,,,,2110.8,2281.9
OR1,664,KK1,1,115.7123,18.368,2002,11,11,4,21,150,34.576,,,126.054,,14.4,0.87,10,0,,,,,,2089.709377,2263.463002
OR1,664,KK1,1,115.7123,18.368,2002,11,11,4,21,400,34.431,,,114.302,,25.6,1.8,46,0,,,,,,2186.641554,2297.913712
OR1,664,KK1,1,115.7123,18.368,2002,11,11,4,21,600,34.441,,,90.347,,32.7,2.41,79,0,,,,,,2251.077829,2338.037372
OR1,664,KK1,1,115.7123,18.368,2002,11,11,4,21,800,34.469,,,89.444,,34.8,2.52,100,0,,,,,,2280.830552,2354.114191
OR1,664,KK1,1,115.7123,18.368,2002,11,11,4,21,1000,34.518,,,90.347,,36.2,2.72,117,0,,,,,,2306.616312,2379.340342
OR1,664,KK1,1,115.7123,18.368,2002,11,11,4,21,1200,34.552,,,96.223,,37.1,2.77,132,0,,,,,,2328.244843,2393.985194
OR1,664,KK1,1,115.7123,18.368,2002,11,11,4,21,1500,34.6,,,99.839,,37.8,2.82,144,0,,,,,,2345.571668,2420
OR1,664,KK1,1,115.7123,18.368,2002,11,11,4,21,2000,34.612,,,107.975,,38.5,2.82,149,0,,,,,,2345.399056,2423.3
OR1,664,KK1,1,115.7123,18.368,2002,11,11,4,21,2500,34.62,,,112.946,,38.3,2.82,149,0,,,,,,2346.01767,2425.274617
OR1,664,KK1,1,115.7123,18.368,2002,11,11,4,21,3000,34.616,,,115.206,,38.3,2.82,149,0,,,,,,2340.355368,2413.094347
OR1,664,KK1,2,115.7087,18.368,2002,11,11,8,25,5,33.413,,,204.698,,0,0,1,0,,,,,,1888.763988,2203.935521
OR1,664,KK1,2,115.7087,18.368,2002,11,11,8,25,10,33.411,,,206.054,,0,0.05,2,0,,0.347749115,,,,1887.397512,2198.468989
OR1,664,KK1,2,115.7087,18.368,2002,11,11,8,25,20,33.412,,,204.698,,0,0,1,0,,0.39580172,,,,1887.674789,2197.676153
OR1,664,KK1,2,115.7087,18.368,2002,11,11,8,25,40,33.416,,,204.246,,0,0,1,0,,0.408447142,,,,1888.690804,2176.555673
OR1,664,KK1,2,115.7087,18.368,2002,11,11,8,25,60,33.974,,,201.986,,0,0,1,0,,0.746079919,,,,1919.010093,2235.933937
OR1,664,KK1,2,115.7087,18.368,2002,11,11,8,25,70,34.541,,,196.562,,0,0.1,1,0.133968455,,0.771370764,,,,1961.5152,2266.966413
OR1,664,KK1,2,115.7087,18.368,2002,11,11,8,25,80,34.631,,,184.811,,2.1,0.15,2,0.11164038,,0.472938796,,,,1989.346752,2269.819115
OR1,664,KK1,2,115.7087,18.368,2002,11,11,8,25,100,34.373,,,145.489,,8.4,0.51,7,0.044656152,,0.632271118,,,,2034.851819,2258.03989
OR1,664,KK1,2,115.7087,18.368,2002,11,11,8,25,150,34.579,,,128.766,,14.3,0.92,14,0,,0.024405665,,,,2090.497409,2272.56512
OR1,664,KK1,2,115.7087,18.368,2002,11,11,8,25,200,34.572,,,151.364,,14.9,1.03,21,0,,0.004046535,,,,2102.01992,2284.493265
OR1,664,KK1,3,115.7103,18.3675,2002,11,11,11,0,1020,,,,90.799,,,,,,,,,,,2312.433123,
OR1,664,KK1,3,115.7103,18.3675,2002,11,11,11,0,1040,,,,91.251,,,,,,,,,,,2319.815631,
OR1,664,KK1,3,115.7103,18.3675,2002,11,11,11,0,1060,,,,90.799,,,,,,,,,,,2322.291035,
OR1,664,KK1,3,115.7103,18.3675,2002,11,11,11,0,1080,,,,90.799,,,,,,,,,,,2320.320002,
OR1,664,KK1,3,115.7103,18.3675,2002,11,11,11,0,1100,34.541,,,89.895,,,,,,,,,,,2320.816368,
OR1,664,KK1,3,115.7103,18.3675,2002,11,11,11,0,1120,,,,92.155,,,,,,,,,,,2322.271952,
OR1,664,KK1,3,115.7103,18.3675,2002,11,11,11,0,1140,,,,93.059,,,,,,,,,,,2323.011691,
OR1,664,KK1,3,115.7103,18.3675,2002,11,11,11,0,1160,,,,93.059,,,,,,,,,,,,
OR1,664,KK1,3,115.7103,18.3675,2002,11,11,11,0,1180,,,,95.319,,,,,,,,,,,2324.974668,
OR1,664,KK1,3,115.7103,18.3675,2002,11,11,11,0,2500,34.617,,,112.494,,,,,,,,,,,,
OR1,664,KK1,4,115.7113,18.3688,2002,11,11,14,56,5,33.38,,,205.15,,0,0.05,1,0,,0.351542742,,,,,
OR1,664,KK1,4,115.7113,18.3688,2002,11,11,14,56,10,33.379,,,204.698,,0,0.05,1,0,,0.340161861,,,,,
OR1,664,KK1,4,115.7113,18.3688,2002,11,11,14,56,20,33.38,,,205.15,,0,0.05,1,0,,0.355336368,,,,,
OR1,664,KK1,4,115.7113,18.3688,2002,11,11,14,56,40,33.385,,,205.15,,0,0.05,1,0,,0.467880627,,,,,
OR1,664,KK1,4,115.7113,18.3688,2002,11,11,14,56,50,33.399,,,204.246,,0,0.1,1,0,,0.539959535,,,,,
